Station Number,Sample Type,Sample ID,Sample Date,Statutory Class,Attained Class,Report,Final Determination
S-364,MACROINVERTEBRATE,753,9/23/1998,B,Yes,Report,A
S-364,MACROINVERTEBRATE,952,8/16/1999,B,Yes,,B
S-364,MACROINVERTEBRATE,966,8/24/2000,B,Yes,,B
S-364,MACROINVERTEBRATE,1911,8/18/2004,B,Yes,,B
S-364,MACROINVERTEBRATE,2290,8/21/2014,B,Yes,View,A
S-365,ALGAE,SA-365-2004,7/28/2004,--,--,Report,
S-365,ALGAE,SA-365-2004R (301),7/28/2004,B,Yes,,B
S-365,ALGAE,SA-365-2017,8/7/2017,--,--,,
S-365,ALGAE,SA-365-2017R (1706),8/7/2017,--,--,,
S-365,MACROINVERTEBRATE,752,9/22/1998,B,Yes,Report,A
S-365,MACROINVERTEBRATE,951,8/16/1999,B,Yes,,B
S-365,MACROINVERTEBRATE,965,8/24/2000,B,Yes,,A
S-366,MACROINVERTEBRATE,751,9/22/1998,B,Yes,Report,A
S-366,MACROINVERTEBRATE,944,8/16/1999,B,Yes,,A
S-366,MACROINVERTEBRATE,973,8/24/2000,B,Yes,,B
S-367,ALGAE,SA-367-2002,8/15/2002,--,--,Report,
S-367,ALGAE,SA-367-2002P (183),8/15/2002,--,--,,
S-367,ALGAE,SA-367-2002R (182),8/15/2002,B,Yes,,B
S-367,ALGAE,SA-367-2004,7/28/2004,--,--,,
S-367,ALGAE,SA-367-2004R (299),7/28/2004,B,Yes,,B
S-367,ALGAE,SA-367-2017,7/26/2017,--,--,,
S-367,ALGAE,SA-367-2017R (1705),7/26/2017,--,--,,
S-367,MACROINVERTEBRATE,750,9/21/1998,B,Yes,Report,A
S-367,MACROINVERTEBRATE,950,8/13/1999,B,Yes,,B
S-367,MACROINVERTEBRATE,970,8/25/2000,B,Yes,,A
S-367,MACROINVERTEBRATE,1820,8/18/2004,B,Yes,,A
S-368,ALGAE,SA-368-2004,7/20/2004,--,--,Report,
S-368,ALGAE,SA-368-2004R (283),7/20/2004,C,Yes,,A
S-368,ALGAE,SA-368-2009,7/21/2009,--,--,,
S-368,ALGAE,SA-368-2009R (888),7/21/2009,C,Yes,,B
S-368,MACROINVERTEBRATE,763,8/12/1999,C,Yes,Report,B
S-368,MACROINVERTEBRATE,1849,8/18/2009,C,Yes,View,C
S-369,MACROINVERTEBRATE,766,8/13/1999,C,Yes,Report,B
S-370,ALGAE,SA-370-2009,7/22/2009,--,--,Report,
S-370,ALGAE,SA-370-2009R (901),7/22/2009,C,Yes,,B
S-370,ALGAE,SA-370-2012,8/28/2012,--,--,,
S-370,ALGAE,SA-370-2012 (1169),7/30/2012,--,--,,
S-370,ALGAE,SA-370-2012R (1169),7/30/2012,C,Yes,,C
S-370,MACROINVERTEBRATE,767,8/13/1999,C,Yes,Report,C
S-370,MACROINVERTEBRATE,1859,8/19/2009,C,Yes,View,A
S-370,MACROINVERTEBRATE,2133,8/28/2012,C,Yes,View,A
S-371,ALGAE,SA-371-2009,7/21/2009,--,--,Report,
S-371,ALGAE,SA-371-2009R (892),7/21/2009,B,Yes,,A
S-371,MACROINVERTEBRATE,773,8/12/1999,B,Yes,Report,B
S-371,MACROINVERTEBRATE,1844,8/18/2009,B,Yes,View,B
S-372,MACROINVERTEBRATE,772,8/12/1999,B,Yes,Report,B
S-373,ALGAE,SA-373-2004,7/21/2004,--,--,Report,
S-373,ALGAE,SA-373-2004R (292),7/21/2004,B,Yes,,A
S-373,MACROINVERTEBRATE,771,8/12/1999,B,Yes,Report,B
S-374,MACROINVERTEBRATE,776,8/17/1999,B,Yes,Report,A
S-375,ALGAE,SA-375-2004,7/29/2004,--,--,Report,
S-375,ALGAE,SA-375-2004R (302),7/29/2004,B,No,,C
S-375,ALGAE,SA-375-2005VB,7/28/2005,--,--,,
S-375,ALGAE,SA-375-2005VB2,8/24/2005,--,--,,
S-375,ALGAE,SA-375-2009,7/20/2009,--,--,,
S-375,ALGAE,SA-375-2009R (883),7/20/2009,B,Yes,,B
S-375,ALGAE,SA-375-2014,7/10/2014,--,--,,
S-375,ALGAE,SA-375-2014 (1393),7/10/2014,--,--,,
S-375,ALGAE,SA-375-2014R (1393),7/10/2014,B,No,,C
S-375,MACROINVERTEBRATE,778,8/17/1999,B,Yes,Report,B
S-375,MACROINVERTEBRATE,1374,8/16/2004,B,Yes,,A
S-376,ALGAE,SA-376-1999,7/1/1999,--,--,Report,
S-376,ALGAE,SA-376-1999F (3),7/1/1999,B,Yes,,A
S-376,ALGAE,SA-376-2009,7/22/2009,--,--,,
S-376,ALGAE,SA-376-2009R (899),7/22/2009,B,Yes,,B
S-376,MACROINVERTEBRATE,779,8/16/1999,B,Yes,Report,A
S-376,MACROINVERTEBRATE,1862,8/19/2009,B,Yes,View,A
S-377,ALGAE,SA-377-1999,7/2/1999,--,--,Report,
S-377,ALGAE,SA-377-1999F (4),7/2/1999,--,--,,C
S-377,ALGAE,SA-377-2009,7/22/2009,--,--,,
S-377,ALGAE,SA-377-2009R (900),7/22/2009,B,No,,C
S-377,MACROINVERTEBRATE,780,8/16/1999,B,Yes,Report,B
S-377,MACROINVERTEBRATE,1863,8/19/2009,B,Yes,View,A
S-378,MACROINVERTEBRATE,781,8/16/1999,B,Yes,Report,A
S-379,MACROINVERTEBRATE,785,8/17/1999,B,No,Report,C
S-380,MACROINVERTEBRATE,786,8/18/1999,B,No,Report,C
S-381,MACROINVERTEBRATE,787,8/18/1999,B,Yes,Report,B
S-382,MACROINVERTEBRATE,788,8/18/1999,B,No,Report,C
S-382,MACROINVERTEBRATE,1352,8/22/2005,B,No,,C
S-383,MACROINVERTEBRATE,789,8/17/1999,B,Yes,Report,A
S-383,MACROINVERTEBRATE,1353,8/22/2005,B,Yes,,A
S-384,MACROINVERTEBRATE,791,9/20/1999,B,No,Report,NA
S-384,MACROINVERTEBRATE,2170,9/28/2012,B,No,View,NA
S-384,MACROINVERTEBRATE,2309,8/27/2014,B,No,View,NA
S-385,MACROINVERTEBRATE,794,8/20/1999,B,No,Report,C
S-386,MACROINVERTEBRATE,795,8/20/1999,B,No,Report,C
S-387,MACROINVERTEBRATE,799,8/23/1999,C,No,Report,NA
S-387,MACROINVERTEBRATE,1258,8/25/2003,C,No,,NA
S-388,ALGAE,SA-388-2010,7/7/2010,--,--,Report,
S-388,ALGAE,SA-388-2010R (967),7/7/2010,B,Yes,,A
S-388,ALGAE,SA-388-2015,7/9/2015,--,--,,
S-388,ALGAE,SA-388-2015R (1523),7/9/2015,B,Yes,,A
S-388,MACROINVERTEBRATE,800,8/24/1999,B,Yes,Report,B
S-388,MACROINVERTEBRATE,1339,8/17/2005,B,Yes,,B
S-389,MACROINVERTEBRATE,954,8/16/1999,B,Yes,Report,A
S-389,MACROINVERTEBRATE,968,8/24/2000,B,Yes,,A
S-390,MACROINVERTEBRATE,802,8/24/1999,C,Yes,Report,B
S-390,MACROINVERTEBRATE,1954,8/23/2010,C,Yes,View,B
S-390,MACROINVERTEBRATE,2379,8/18/2015,C,Yes,View,A
S-391,ALGAE,SA-391-2004,7/8/2004,--,--,Report,
S-391,ALGAE,SA-391-2004R (254),7/8/2004,C,Yes,,B
S-391,ALGAE,SA-391-2010,7/7/2010,--,--,,
S-391,ALGAE,SA-391-2010R (964),7/7/2010,C,Yes,,A
S-391,ALGAE,SA-391-2015,7/20/2015,--,--,,
S-391,ALGAE,SA-391--2015,7/20/2015,--,--,,
S-391,ALGAE,SA-391-2015R (1536),7/20/2015,C,Yes,,B
S-391,MACROINVERTEBRATE,803,8/24/1999,C,Yes,Report,A
S-391,MACROINVERTEBRATE,1955,8/23/2010,C,Yes,View,B
S-391,MACROINVERTEBRATE,2378,8/18/2015,C,Yes,View,A
S-392,MACROINVERTEBRATE,805,8/25/1999,B,Yes,Report,B
S-392,MACROINVERTEBRATE,1541,8/7/2006,B,No,View,C
S-392,MACROINVERTEBRATE,1631,8/7/2007,B,Indeterminate,View,I
S-393,ALGAE,SA-393-2003,7/3/2003,--,--,Report,
S-393,ALGAE,SA-393-2003R (190),7/1/2003,B,Yes,,A
S-393,ALGAE,SA-393-2006,6/20/2006,--,--,,
S-393,ALGAE,SA-393-2006R (528),6/20/2006,B,Yes,,A
S-393,ALGAE,SA-393-2011,6/20/2011,--,--,,
S-393,ALGAE,SA-393-2011R (1052),6/20/2011,B,Yes,,A
S-393,ALGAE,SA-393-2017,7/25/2017,--,--,,
S-393,ALGAE,SA-393-2017 (1699),7/25/2017,--,--,,
S-393,ALGAE,SA-393-2017R (1699),7/25/2017,--,--,,
S-393,MACROINVERTEBRATE,806,8/25/1999,B,No,Report,C
S-393,MACROINVERTEBRATE,1542,8/7/2006,B,No,View,NA
S-393,MACROINVERTEBRATE,1632,8/7/2007,B,Yes,View,B
S-393,MACROINVERTEBRATE,2021,8/8/2011,--,--,,
S-393,MACROINVERTEBRATE,2090,8/6/2012,B,No,View,C
S-393,MACROINVERTEBRATE,2184,8/15/2013,B,Yes,View,B
S-393,MACROINVERTEBRATE,2550,8/1/2017,B,No,View,C
S-394,ALGAE,SA-394-1999,7/29/1999,--,--,Report,
S-394,ALGAE,SA-394-1999F (10),7/29/1999,B,Yes,,B
S-394,ALGAE,SA-394-2000,7/12/2000,--,--,,
S-394,ALGAE,SA-394-2000F (26),7/12/2000,B,Yes,,B
S-394,ALGAE,SA-394-2000P (25),7/12/2000,--,--,,
S-394,ALGAE,SA-394-2005,6/29/2005,--,--,,
S-394,ALGAE,SA-394-2005R (394),6/29/2005,B,Yes,,B
S-394,ALGAE,SA-394-2005VB,8/3/2005,--,--,,
S-394,ALGAE,SA-394-2010,7/6/2010,--,--,,
S-394,ALGAE,SA-394-2010R (963),7/6/2010,B,Yes,,B
S-394,MACROINVERTEBRATE,811,8/25/1999,B,Yes,Report,B
S-394,MACROINVERTEBRATE,1343,8/18/2005,B,Yes,,B
S-394,MACROINVERTEBRATE,1948,8/19/2010,B,Yes,View,B
S-395,MACROINVERTEBRATE,813,8/25/1999,B,Yes,Report,B
S-396,MACROINVERTEBRATE,817,9/21/1998,AA,Yes,Report,A
S-396,MACROINVERTEBRATE,1128,8/17/2000,AA,Yes,,A
S-397,MACROINVERTEBRATE,818,8/26/1998,B,Yes,Report,A
S-398,MACROINVERTEBRATE,819,8/27/1998,B,Yes,Report,A
S-399,MACROINVERTEBRATE,821,8/26/1998,C,Indeterminate,Report,I
S-399,MACROINVERTEBRATE,1125,9/27/2000,C,No,,NA
S-399,MACROINVERTEBRATE,1126,8/22/2000,C,No,,NA
S-399,MACROINVERTEBRATE,1628,8/17/2007,C,Indeterminate,View,I
S-399,MACROINVERTEBRATE,1716,8/7/2008,C,Indeterminate,View,I
S-400,MACROINVERTEBRATE,822,8/26/1998,C,Yes,Report,C
S-401,MACROINVERTEBRATE,840,9/13/1999,B,Yes,Report,B
S-402,MACROINVERTEBRATE,841,9/13/1999,A,No,Report,B
S-403,MACROINVERTEBRATE,842,9/13/1999,B,Yes,Report,B
S-404,MACROINVERTEBRATE,843,8/17/1999,B,Yes,Report,A
S-405,ALGAE,SA-405-2007,7/16/2007,--,--,Report,
S-405,ALGAE,SA-405-2007R (710),7/16/2007,B,Yes,,B
S-405,MACROINVERTEBRATE,844,8/17/1999,B,Yes,Report,B
S-405,MACROINVERTEBRATE,2581,8/22/2017,B,Yes,View,A
S-406,MACROINVERTEBRATE,845,7/26/1999,B,Yes,Report,A
S-406,MACROINVERTEBRATE,2451,8/4/2010,B,Yes,View,A
S-407,MACROINVERTEBRATE,846,8/24/1999,B,Yes,Report,A
S-407,MACROINVERTEBRATE,2438,9/25/2009,B,Yes,View,A
S-407,MACROINVERTEBRATE,2439,8/3/2010,B,Yes,View,A
S-407,MACROINVERTEBRATE,2440,8/21/2013,B,Yes,View,A
S-407,MACROINVERTEBRATE,2441,8/20/2014,B,Yes,View,A
S-407,MACROINVERTEBRATE,2442,7/1/2015,B,Yes,View,A
S-408,MACROINVERTEBRATE,849,8/31/1999,C,Yes,Report,C
S-408,MACROINVERTEBRATE,2400,8/27/2015,C,No,View,NA
S-409,MACROINVERTEBRATE,853,9/2/1999,B,No,Report,NA
S-409,MACROINVERTEBRATE,1943,8/18/2010,B,No,View,NA
S-409,MACROINVERTEBRATE,2241,9/9/2013,B,No,View,C
S-409,MACROINVERTEBRATE,2711,7/9/2018,B,No,,NA
S-410,MACROINVERTEBRATE,852,8/31/1999,C,Yes,Report,C
S-411,MACROINVERTEBRATE,854,9/2/1999,B,No,Report,C
S-411,MACROINVERTEBRATE,1942,8/18/2010,B,No,View,NA
S-411,MACROINVERTEBRATE,2397,8/27/2015,B,No,View,C
S-411,MACROINVERTEBRATE,2710,7/9/2018,B,No,,NA
S-412,MACROINVERTEBRATE,855,8/31/1999,C,Yes,Report,C
S-412,MACROINVERTEBRATE,1930,8/16/2010,C,Yes,View,C
S-412,MACROINVERTEBRATE,2396,8/26/2015,C,No,View,NA
S-413,ALGAE,SA-413-2000,7/16/2000,--,--,Report,
S-413,ALGAE,SA-413-2000B (102),7/16/2000,--,--,,
S-413,MACROINVERTEBRATE,856,9/3/1999,C,Indeterminate,Report,I
S-413,MACROINVERTEBRATE,1681,8/27/2007,C,Yes,View,B
S-413,MACROINVERTEBRATE,1967,8/30/2010,C,Yes,View,C
S-414,MACROINVERTEBRATE,850,9/2/1999,C,No,Report,NA
S-414,MACROINVERTEBRATE,1933,8/16/2010,C,No,View,NA
S-414,MACROINVERTEBRATE,2244,9/9/2013,C,Indeterminate,,I
S-414,MACROINVERTEBRATE,2399,8/27/2015,C,No,View,NA
S-414,MACROINVERTEBRATE,2709,7/9/2018,C,No,,NA
S-415,MACROINVERTEBRATE,851,9/2/1999,C,Yes,Report,C
S-415,MACROINVERTEBRATE,1926,8/13/2010,C,No,View,NA
S-415,MACROINVERTEBRATE,2243,9/9/2013,C,No,View,NA
S-415,MACROINVERTEBRATE,2708,7/9/2018,C,No,,NA
S-416,MACROINVERTEBRATE,858,9/20/1994,A,No,Report,B
S-417,MACROINVERTEBRATE,859,9/20/1994,A,No,Report,C
S-417,MACROINVERTEBRATE,862,9/10/1996,A,No,,C
S-417,MACROINVERTEBRATE,1997,8/24/2010,A,Indeterminate,View,I
S-418,MACROINVERTEBRATE,860,9/20/1994,B,No,Report,C
S-418,MACROINVERTEBRATE,864,9/10/1996,B,No,,C
S-418,MACROINVERTEBRATE,1998,8/24/2010,B,Yes,View,B
S-419,MACROINVERTEBRATE,861,8/29/1995,A,No,Report,B
S-420,MACROINVERTEBRATE,863,9/10/1996,B,Yes,Report,B
S-421,MACROINVERTEBRATE,865,9/10/1996,A,No,Report,B
S-422,ALGAE,SA-422-2000,7/11/2000,--,--,Report,
S-422,ALGAE,SA-422-2000P (27),7/11/2000,--,--,,
S-422,ALGAE,SA-422-2001,7/9/2001,--,--,,
S-422,ALGAE,SA-422-2001L (45),7/9/2001,--,--,,
S-422,ALGAE,SA-422-2001P (46),7/9/2001,--,--,,
S-422,MACROINVERTEBRATE,878,8/17/2000,B,No,Report,NA
S-422,MACROINVERTEBRATE,1015,8/21/2001,B,No,,NA
S-422,MACROINVERTEBRATE,2103,8/13/2012,B,No,View,NA
S-422,MACROINVERTEBRATE,2263,8/12/2014,B,No,View,NA
S-423,ALGAE,SA-423-2000,7/11/2000,--,--,Report,
S-423,ALGAE,SA-423-2000P (28),7/11/2000,--,--,,
S-423,ALGAE,SA-423-2001,7/9/2001,--,--,,
S-423,ALGAE,SA-423-2001P (48),7/9/2001,--,--,,
S-423,ALGAE,SA-423-2001R (47),7/9/2001,B,No,,NA
S-423,MACROINVERTEBRATE,879,8/17/2000,B,No,Report,NA
S-424,ALGAE,SA-424-2000,7/11/2000,--,--,Report,
S-424,ALGAE,SA-424-2000P (29),7/11/2000,--,--,,
S-424,ALGAE,SA-424-2001,7/9/2001,--,--,,
S-424,ALGAE,SA-424-2001P (50),7/9/2001,--,--,,
S-424,ALGAE,SA-424-2001S (49),7/9/2001,--,--,,
S-424,MACROINVERTEBRATE,880,8/17/2000,B,No,Report,NA
S-424,MACROINVERTEBRATE,1017,8/21/2001,B,No,,NA
S-425,ALGAE,SA-425-2016,7/5/2016,--,--,Report,
S-425,ALGAE,SA-425-2016 (1625),7/5/2016,--,--,,
S-425,ALGAE,SA-425-2016R (1625),7/5/2016,--,--,,
S-425,MACROINVERTEBRATE,881,8/17/2000,B,Yes,Report,A
S-425,MACROINVERTEBRATE,1558,8/11/2006,B,Yes,View,B
S-425,MACROINVERTEBRATE,2048,8/22/2011,B,Yes,View,B
S-425,MACROINVERTEBRATE,2479,8/11/2016,B,Yes,View,B
S-425,MACROINVERTEBRATE,2554,8/7/2017,B,Yes,View,A
S-426,ALGAE,SA-426-2016,7/5/2016,--,--,Report,
S-426,ALGAE,SA-426-2016 (1626),7/5/2016,--,--,,
S-426,ALGAE,SA-426-2016R (1626),7/5/2016,--,--,,
S-426,MACROINVERTEBRATE,882,8/17/2000,B,No,Report,C
S-426,MACROINVERTEBRATE,1559,8/11/2006,B,Yes,View,B
S-426,MACROINVERTEBRATE,2049,8/22/2011,B,No,View,C
S-426,MACROINVERTEBRATE,2480,8/11/2016,B,No,,NA
S-426,MACROINVERTEBRATE,2555,8/7/2017,B,No,View,C
S-427,ALGAE,SA-427-2000,7/13/2000,--,--,Report,
S-427,ALGAE,SA-427-2000P (34),7/13/2000,--,--,,
S-427,MACROINVERTEBRATE,883,8/21/2000,B,Yes,Report,B
S-428,ALGAE,SA-428-2000,7/13/2000,--,--,Report,
S-428,ALGAE,SA-428-2000P (35),7/13/2000,--,--,,
S-428,MACROINVERTEBRATE,884,8/21/2000,B,No,Report,C
S-429,MACROINVERTEBRATE,885,8/21/2000,B,Yes,Report,B
S-430,ALGAE,SA-430-2000,7/13/2000,--,--,Report,
S-430,ALGAE,SA-430-2000F (33),7/13/2000,--,--,,B
S-430,ALGAE,SA-430-2000P (32),7/13/2000,--,--,,
S-430,ALGAE,SA-430-2007,7/10/2007,--,--,,
S-430,ALGAE,SA-430-2007R (703),7/10/2007,B,Yes,,B
S-430,ALGAE,SA-430-2012,7/19/2012,--,--,,
S-430,ALGAE,SA-430-2012 (1154),7/19/2012,--,--,,
S-430,ALGAE,SA-430-2012R (1154),7/19/2012,B,Yes,,B
S-430,ALGAE,SA-430-2017,6/27/2017,--,--,,
S-430,ALGAE,SA-430-2017 (1667),6/27/2017,--,--,,
S-430,ALGAE,SA-430-2017R (1667),6/27/2017,--,--,,
S-430,MACROINVERTEBRATE,886,8/21/2000,B,Yes,Report,B
S-430,MACROINVERTEBRATE,1678,8/23/2007,B,Yes,View,B
S-430,MACROINVERTEBRATE,2097,8/8/2012,B,Yes,View,B
S-430,MACROINVERTEBRATE,2474,8/9/2016,B,Yes,View,B
S-431,ALGAE,SA-431-2000,7/13/2000,--,--,Report,
S-431,ALGAE,SA-431-2000F (31),7/13/2000,--,--,,B
S-431,ALGAE,SA-431-2000P (30),7/13/2000,--,--,,
S-431,MACROINVERTEBRATE,887,8/21/2000,B,Yes,Report,A
S-432,MACROINVERTEBRATE,891,8/22/2000,B,No,Report,NA
S-433,MACROINVERTEBRATE,892,8/22/2000,B,No,Report,C
S-434,MACROINVERTEBRATE,893,8/22/2000,B,Yes,Report,B
S-434,MACROINVERTEBRATE,1337,8/16/2005,B,No,,C
S-435,MACROINVERTEBRATE,894,8/22/2000,B,Yes,Report,A
S-435,MACROINVERTEBRATE,1338,8/16/2005,B,Yes,,B
S-436,MACROINVERTEBRATE,895,8/23/2000,A,Yes,Report,A
S-436,MACROINVERTEBRATE,1324,8/11/2005,A,Yes,,A
S-436,MACROINVERTEBRATE,1976,8/31/2010,A,Yes,View,A
S-436,MACROINVERTEBRATE,2382,8/19/2015,A,Yes,View,A
S-437,MACROINVERTEBRATE,896,8/23/2000,A,Yes,Report,A
S-437,MACROINVERTEBRATE,1325,8/11/2005,A,Yes,,A
S-437,MACROINVERTEBRATE,1507,9/22/2005,A,Yes,,A
S-437,MACROINVERTEBRATE,1975,8/31/2010,A,Yes,View,A
S-437,MACROINVERTEBRATE,2383,8/19/2015,A,No,View,B
S-438,MACROINVERTEBRATE,897,8/23/2000,B,Yes,Report,B
S-438,MACROINVERTEBRATE,1326,8/11/2005,A,No,,B
S-439,ALGAE,SA-439-2003,7/17/2003,--,--,Report,
S-439,ALGAE,SA-439-2003R (217),7/17/2003,B,Yes,,A
S-439,ALGAE,SA-439-2005,6/30/2005,--,--,,
S-439,ALGAE,SA-439-2005R (398),6/30/2005,B,Yes,,B
S-439,ALGAE,SA-439-2005VB2,8/4/2005,--,--,,
S-439,ALGAE,SA-439-2010,6/24/2010,--,--,,
S-439,ALGAE,SA-439-2010R (938),6/24/2010,B,Yes,,A
S-439,ALGAE,SA-439-2010R (939),6/24/2010,B,Yes,,A
S-439,ALGAE,SA-439-2015,7/13/2015,--,--,,
S-439,ALGAE,SA-439-2015R (1527),7/13/2015,B,Yes,,A
S-439,MACROINVERTEBRATE,898,8/24/2000,B,Yes,Report,A
S-439,MACROINVERTEBRATE,1355,8/23/2005,B,Yes,,A
S-439,MACROINVERTEBRATE,1934,8/17/2010,B,Yes,View,B
S-439,MACROINVERTEBRATE,2363,8/12/2015,B,Yes,View,A
S-440,ALGAE,SA-440-2003,7/17/2003,--,--,Report,
S-440,ALGAE,SA-440-2003R (219),7/17/2003,B,Yes,,A
S-440,ALGAE,SA-440-2005VB,8/4/2005,--,--,,
S-440,ALGAE,SA-440-2010,6/24/2010,--,--,,
S-440,ALGAE,SA-440-2010R (940),6/24/2010,B,Yes,,B
S-440,ALGAE,SA-440-2015,7/9/2015,--,--,,
S-440,ALGAE,SA-440-2015R (1524),7/9/2015,B,Yes,,B
S-440,MACROINVERTEBRATE,899,8/24/2000,B,Yes,Report,A
S-440,MACROINVERTEBRATE,1342,8/17/2005,B,Yes,,A
S-440,MACROINVERTEBRATE,1936,8/17/2010,B,Yes,View,A
S-440,MACROINVERTEBRATE,2364,8/12/2015,B,Yes,View,A
S-442,MACROINVERTEBRATE,903,8/25/2000,A,Yes,Report,A
S-443,MACROINVERTEBRATE,904,8/25/2000,A,Yes,Report,A
S-444,MACROINVERTEBRATE,906,8/25/2000,A,No,Report,C
S-444,MACROINVERTEBRATE,1248,8/20/2003,A,No,,B
S-444,MACROINVERTEBRATE,1714,8/6/2008,A,Yes,View,A
S-444,MACROINVERTEBRATE,2216,8/21/2013,A,Yes,View,A
S-444,MACROINVERTEBRATE,2682,8/28/2018,A,Yes,,A
S-445,ALGAE,SA-445-2015,7/7/2015,--,--,Report,
S-445,ALGAE,SA-445-2015R (1521),7/7/2015,B,Yes,,A
S-445,MACROINVERTEBRATE,907,8/29/2000,B,Indeterminate,Report,I
S-445,MACROINVERTEBRATE,1357,8/24/2005,B,No,,C
S-445,MACROINVERTEBRATE,1965,8/25/2010,B,Yes,View,B
S-445,MACROINVERTEBRATE,2366,8/13/2015,B,No,View,C
S-446,ALGAE,SA-446-2005,7/21/2005,--,--,Report,
S-446,ALGAE,SA-446-2005R (435),7/21/2005,B,Yes,,A
S-446,ALGAE,SA-446-2005VB2,8/18/2005,--,--,,
S-446,ALGAE,SA-446-2010,7/20/2010,--,--,,
S-446,ALGAE,SA-446-2010R (982),7/20/2010,B,Yes,,A
S-446,ALGAE,SA-446-2015,7/7/2015,--,--,,
S-446,ALGAE,SA-446-2015R (1520),7/7/2015,B,Yes,,A
S-446,MACROINVERTEBRATE,908,8/29/2000,B,No,Report,C
S-446,MACROINVERTEBRATE,1498,8/24/2005,B,No,,C
S-446,MACROINVERTEBRATE,1964,8/25/2010,B,Yes,View,B
S-446,MACROINVERTEBRATE,2155,9/3/2012,B,No,View,C
S-446,MACROINVERTEBRATE,2365,8/13/2015,B,Yes,View,B
S-447,ALGAE,SA-447-2005,7/21/2005,--,--,Report,
S-447,ALGAE,SA-447-2005R (433),7/21/2005,B,Yes,,A
S-447,ALGAE,SA-447-2005VB2,8/18/2005,--,--,,
S-447,ALGAE,SA-447-2010,7/20/2010,--,--,,
S-447,ALGAE,SA-447-2010R (980),7/20/2010,B,Yes,,A
S-447,ALGAE,SA-447-2015,7/7/2015,--,--,,
S-447,ALGAE,SA-447-2015R (1519),7/7/2015,B,Yes,,A
S-447,MACROINVERTEBRATE,909,8/29/2000,B,Yes,Report,A
S-447,MACROINVERTEBRATE,1497,8/24/2005,B,Yes,,B
S-447,MACROINVERTEBRATE,1963,8/25/2010,B,Yes,View,A
S-447,MACROINVERTEBRATE,2367,8/13/2015,B,Yes,View,A
S-448,ALGAE,SA-448-2003,7/10/2003,--,--,Report,
S-448,ALGAE,SA-448-2003L (210),7/10/2003,--,--,,
S-448,ALGAE,SA-448-2003P (209),7/10/2003,--,--,,
S-448,MACROINVERTEBRATE,910,8/29/2000,B,No,Report,C
S-448,MACROINVERTEBRATE,1560,8/14/2006,B,No,View,NA
S-448,MACROINVERTEBRATE,1940,8/18/2010,B,No,View,C
S-448,MACROINVERTEBRATE,2194,8/8/2013,B,Yes,View,B
S-449,MACROINVERTEBRATE,929,8/29/2000,B,Yes,Report,B
S-449,MACROINVERTEBRATE,1561,8/14/2006,B,No,View,C
S-449,MACROINVERTEBRATE,1939,8/18/2010,B,Indeterminate,View,I
S-450,MACROINVERTEBRATE,912,8/30/2000,B,No,Report,NA
S-451,ALGAE,SA-451-2010,7/19/2010,--,--,Report,
S-451,ALGAE,SA-451-2010 (976),7/19/2010,--,--,,
S-451,ALGAE,SA-451-2010R (976),7/19/2010,B,No,,NA
S-451,ALGAE,SA-451-2010R (977),7/19/2010,B,Yes,,B
S-451,ALGAE,SA-451-2015,6/29/2015,--,--,,
S-451,ALGAE,SA-451-2015R (1509),6/29/2015,B,No,,C
S-451,MACROINVERTEBRATE,913,8/30/2000,B,Yes,Report,B
S-451,MACROINVERTEBRATE,1332,8/15/2005,B,Yes,,A
S-451,MACROINVERTEBRATE,1960,8/24/2010,B,Yes,View,A
S-451,MACROINVERTEBRATE,2391,8/24/2015,B,No,View,NA
S-452,MACROINVERTEBRATE,914,8/30/2000,B,Yes,Report,A
S-453,MACROINVERTEBRATE,918,8/31/2000,A,Yes,Report,A
S-454,MACROINVERTEBRATE,916,8/30/2000,C,No,Report,NA
S-455,ALGAE,SA-455-2016,6/28/2016,--,--,Report,
S-455,ALGAE,SA-455-2016 (1620),6/28/2016,--,--,,
S-455,ALGAE,SA-455-2016R (1620),6/28/2016,--,--,,
S-455,MACROINVERTEBRATE,936,8/25/2000,AA,Yes,Report,A
S-455,MACROINVERTEBRATE,1108,8/31/2001,AA,Yes,,A
S-455,MACROINVERTEBRATE,1197,9/6/2002,AA,Yes,,A
S-455,MACROINVERTEBRATE,1282,8/28/2003,AA,No,,C
S-455,MACROINVERTEBRATE,1429,9/1/2004,AA,Yes,,A
S-455,MACROINVERTEBRATE,1511,9/12/2005,AA,Yes,View,A
S-455,MACROINVERTEBRATE,1594,8/31/2006,AA,No,View,B
S-455,MACROINVERTEBRATE,1756,9/10/2008,AA,Yes,View,A
S-455,MACROINVERTEBRATE,2304,9/4/2014,AA,No,View,B
S-455,MACROINVERTEBRATE,2415,9/16/2015,AA,Yes,View,A
S-455,MACROINVERTEBRATE,2695,9/5/2018,AA,Yes,,A
S-456,MACROINVERTEBRATE,937,8/8/2000,C,Yes,Report,B
S-457,MACROINVERTEBRATE,760,9/24/1998,B,No,Report,NA
S-457,MACROINVERTEBRATE,869,9/22/1999,B,No,,C
S-457,MACROINVERTEBRATE,993,9/11/2000,B,No,,NA
S-457,MACROINVERTEBRATE,1116,8/7/2001,B,No,,C
S-457,MACROINVERTEBRATE,1205,7/31/2002,B,No,,NA
S-457,MACROINVERTEBRATE,1231,8/14/2003,B,No,,NA
